start_time,end_time,bus_id,route_name,direction
2025-08-26 17:54:01,2025-08-26 18:00:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-26 18:00:01,2025-08-26 18:17:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-26 18:17:01,2025-08-26 18:53:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-26 18:53:01,2025-08-26 19:10:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-26 19:10:01,2025-08-26 19:50:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-26 19:50:01,2025-08-26 20:05:02,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-26 20:05:02,2025-08-26 20:25:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-26 20:25:01,2025-08-26 20:45:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-26 20:45:01,2025-08-26 20:54:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 12:33:01,2025-08-27 12:54:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 12:54:01,2025-08-27 13:28:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 13:28:01,2025-08-27 13:41:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 13:41:01,2025-08-27 14:03:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 14:03:01,2025-08-27 14:15:02,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 14:15:02,2025-08-27 14:36:02,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 14:36:02,2025-08-27 14:48:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 14:48:01,2025-08-27 15:09:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 15:09:01,2025-08-27 15:20:02,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 15:20:02,2025-08-27 15:41:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 15:41:01,2025-08-27 15:55:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 15:55:01,2025-08-27 16:20:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 16:20:01,2025-08-27 16:38:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 16:38:01,2025-08-27 16:59:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 16:59:01,2025-08-27 17:16:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 17:16:01,2025-08-27 17:34:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 17:34:01,2025-08-27 17:50:00,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-27 17:50:00,2025-08-27 18:04:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-27 21:13:01,2025-08-27 21:37:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-27 21:37:01,2025-08-27 21:53:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-27 21:53:01,2025-08-27 22:18:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-27 22:18:01,2025-08-27 22:37:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-27 22:37:01,2025-08-27 22:55:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-27 22:55:01,2025-08-27 23:06:02,2481,909 Destiny USA,Destiny USA-bound
2025-08-27 23:06:02,2025-08-27 23:30:02,2481,909 Destiny USA,Fairgrounds-bound
2025-08-27 23:30:02,2025-08-27 23:47:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-27 23:47:01,2025-08-27 23:58:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-27 23:58:01,2025-08-28 00:15:02,2481,909 Destiny USA,Destiny USA-bound
2025-08-31 15:55:01,2025-08-31 16:08:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 16:08:01,2025-08-31 16:21:02,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 16:21:02,2025-08-31 16:41:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 16:41:01,2025-08-31 16:53:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 16:53:01,2025-08-31 17:18:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 17:18:01,2025-08-31 17:35:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 17:35:01,2025-08-31 17:54:02,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 17:54:02,2025-08-31 18:38:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 18:38:01,2025-08-31 18:57:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 18:57:01,2025-08-31 19:17:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 19:17:01,2025-08-31 19:36:01,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 19:36:01,2025-08-31 19:56:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 19:56:01,2025-08-31 20:14:02,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 20:14:02,2025-08-31 20:34:01,2481,907 Long Branch Park,Long Branch Park-bound
2025-08-31 20:34:01,2025-08-31 20:53:02,2481,907 Long Branch Park,Fairgrounds-bound
2025-08-31 21:40:01,2025-08-31 21:53:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-31 21:53:01,2025-08-31 22:15:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-31 22:15:01,2025-08-31 22:35:02,2481,909 Destiny USA,Destiny USA-bound
2025-08-31 22:35:02,2025-08-31 22:59:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-31 22:59:01,2025-08-31 23:26:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-31 23:26:01,2025-08-31 23:34:01,2481,909 Destiny USA,Fairgrounds-bound
2025-08-31 23:34:01,2025-08-31 23:53:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-31 23:53:01,2025-09-01 00:11:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 00:11:01,2025-09-01 00:23:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 15:53:02,2025-09-01 16:32:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 16:32:01,2025-09-01 16:46:02,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 16:46:02,2025-09-01 17:11:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 17:11:01,2025-09-01 17:21:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 17:21:01,2025-09-01 17:52:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 17:52:01,2025-09-01 18:12:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 18:12:01,2025-09-01 18:58:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 18:58:01,2025-09-01 19:16:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 19:16:01,2025-09-01 19:41:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 19:41:01,2025-09-01 19:57:02,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 19:57:02,2025-09-01 20:26:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 20:26:01,2025-09-01 20:43:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 20:43:01,2025-09-01 21:05:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 21:05:01,2025-09-01 21:21:02,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 21:21:02,2025-09-01 22:05:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 22:05:01,2025-09-01 22:24:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 22:24:01,2025-09-01 23:05:02,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 23:05:02,2025-09-01 23:21:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-01 23:21:01,2025-09-01 23:44:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-01 23:44:01,2025-09-02 00:00:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-02 00:00:01,2025-09-02 00:11:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-02 00:11:01,2025-09-02 00:30:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-02 00:30:01,2025-09-02 00:41:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-02 00:41:01,2025-09-02 00:56:01,2481,909 Destiny USA,Destiny USA-bound
2025-09-02 00:56:01,2025-09-02 01:05:01,2481,909 Destiny USA,Fairgrounds-bound
2025-09-02 01:05:01,2025-09-02 01:18:01,2481,909 Destiny USA,Destiny USA-bound
2025-08-30 20:58:01,2025-08-30 21:01:01,2482,909 Destiny USA,Destiny USA-bound
2025-08-30 21:01:01,2025-08-30 21:45:01,2482,909 Destiny USA,Fairgrounds-bound
2025-08-30 21:45:01,2025-08-30 22:03:01,2482,909 Destiny USA,Destiny USA-bound
2025-08-30 22:03:01,2025-08-30 22:39:01,2482,909 Destiny USA,Fairgrounds-bound
2025-08-30 22:39:01,2025-08-30 22:57:01,2482,909 Destiny USA,Destiny USA-bound
2025-08-31 21:40:01,2025-08-31 21:51:01,2482,907 Long Branch Park,Fairgrounds-bound
2025-08-31 21:51:01,2025-08-31 22:14:02,2482,907 Long Branch Park,Long Branch Park-bound
2025-08-31 22:14:02,2025-08-31 22:39:01,2482,907 Long Branch Park,Fairgrounds-bound
2025-08-31 22:39:01,2025-08-31 23:06:02,2482,907 Long Branch Park,Long Branch Park-bound
2025-08-31 23:06:02,2025-08-31 23:27:01,2482,907 Long Branch Park,Fairgrounds-bound
2025-08-31 23:27:01,2025-08-31 23:44:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-08-31 23:44:01,2025-09-01 00:09:01,2482,907 Long Branch Park,Fairgrounds-bound
2025-09-01 00:09:01,2025-09-01 00:29:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-09-01 00:29:01,2025-09-01 00:42:02,2482,907 Long Branch Park,Fairgrounds-bound
2025-09-01 00:42:02,2025-09-01 01:05:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-09-01 01:05:01,2025-09-01 01:19:02,2482,907 Long Branch Park,Fairgrounds-bound
2025-09-01 01:19:02,2025-09-01 01:40:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-09-01 01:40:01,2025-09-01 01:55:01,2482,907 Long Branch Park,Fairgrounds-bound
2025-09-01 01:55:01,2025-09-01 02:13:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-09-01 02:13:01,2025-09-01 02:24:02,2482,907 Long Branch Park,Fairgrounds-bound
2025-09-01 02:24:02,2025-09-01 02:40:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-09-01 02:40:01,2025-09-01 02:51:02,2482,907 Long Branch Park,Fairgrounds-bound
2025-09-01 02:51:02,2025-09-01 03:08:01,2482,907 Long Branch Park,Long Branch Park-bound
2025-09-01 03:08:01,2025-09-01 03:22:01,2482,907 Long Branch Park,Fairgrounds-bound
2025-08-20 22:38:01,2025-08-20 22:55:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-20 22:55:01,2025-08-20 23:14:00,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-20 23:14:00,2025-08-20 23:36:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-20 23:36:01,2025-08-20 23:57:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-20 23:57:01,2025-08-21 00:18:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-21 00:18:01,2025-08-21 00:37:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-21 00:37:01,2025-08-21 00:55:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-21 00:55:01,2025-08-21 01:19:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-21 01:19:01,2025-08-21 01:32:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-22 00:14:01,2025-08-22 00:35:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-22 00:35:01,2025-08-22 01:00:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-22 01:00:01,2025-08-22 01:26:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-22 01:26:01,2025-08-22 01:42:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-22 01:42:01,2025-08-22 02:06:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-22 02:06:01,2025-08-22 02:18:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-22 02:18:01,2025-08-22 02:42:02,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-22 02:42:02,2025-08-22 02:57:02,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-22 02:57:02,2025-08-22 04:00:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-22 04:00:01,2025-08-22 04:15:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-23 23:53:01,2025-08-24 00:06:01,2483,909 Destiny USA,Destiny USA-bound
2025-08-24 00:06:01,2025-08-24 00:17:01,2483,909 Destiny USA,Fairgrounds-bound
2025-08-24 00:17:01,2025-08-24 00:24:01,2483,909 Destiny USA,Destiny USA-bound
2025-08-24 12:44:02,2025-08-24 13:03:01,2483,909 Destiny USA,Fairgrounds-bound
2025-08-30 00:28:01,2025-08-30 00:41:02,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-30 00:41:02,2025-08-30 01:07:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-30 01:07:01,2025-08-30 01:20:02,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-30 01:20:02,2025-08-30 01:48:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-30 01:48:01,2025-08-30 02:07:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-30 02:07:01,2025-08-30 02:31:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-30 02:31:01,2025-08-30 02:41:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-30 02:41:01,2025-08-30 03:04:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-30 03:04:01,2025-08-30 03:17:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-31 20:33:01,2025-08-31 20:50:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-31 20:50:01,2025-08-31 21:15:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-31 21:15:01,2025-08-31 21:38:00,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-31 21:38:00,2025-08-31 21:58:02,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-31 21:58:02,2025-08-31 22:19:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-31 22:19:01,2025-08-31 22:40:01,2483,907 Long Branch Park,Long Branch Park-bound
2025-08-31 22:40:01,2025-08-31 22:57:01,2483,907 Long Branch Park,Fairgrounds-bound
2025-08-31 23:44:01,2025-08-31 23:57:02,2483,901 State Fair - Hub,Fairgrounds-bound
2025-08-31 23:57:02,2025-09-01 00:21:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 00:21:01,2025-09-01 00:40:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 00:40:01,2025-09-01 00:59:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 00:59:01,2025-09-01 01:12:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 01:12:01,2025-09-01 01:29:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 01:29:01,2025-09-01 01:45:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 01:45:01,2025-09-01 02:07:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 02:07:01,2025-09-01 02:22:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 02:22:01,2025-09-01 02:41:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 02:41:01,2025-09-01 02:53:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 02:53:01,2025-09-01 03:10:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 03:10:01,2025-09-01 03:22:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 03:22:01,2025-09-01 03:35:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 15:00:02,2025-09-01 15:09:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 15:09:01,2025-09-01 15:20:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 15:20:01,2025-09-01 15:53:02,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 15:53:02,2025-09-01 16:07:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 16:07:01,2025-09-01 16:36:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 16:36:01,2025-09-01 16:48:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 16:48:01,2025-09-01 17:19:02,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 17:19:02,2025-09-01 17:31:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 17:31:01,2025-09-01 18:04:02,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 18:04:02,2025-09-01 18:19:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 18:19:01,2025-09-01 18:41:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 18:41:01,2025-09-01 18:53:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 18:53:01,2025-09-01 19:26:02,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 19:26:02,2025-09-01 19:43:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 19:43:01,2025-09-01 20:06:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 20:06:01,2025-09-01 20:21:02,2483,901 State Fair - Hub,hub-bound
2025-09-01 20:21:02,2025-09-01 20:39:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 20:39:01,2025-09-01 20:57:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 20:57:01,2025-09-01 21:13:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 21:13:01,2025-09-01 21:33:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 21:33:01,2025-09-01 22:02:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 22:02:01,2025-09-01 22:25:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 22:25:01,2025-09-01 22:43:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 22:43:01,2025-09-01 23:09:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 23:09:01,2025-09-01 23:22:01,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 23:22:01,2025-09-01 23:37:01,2483,901 State Fair - Hub,hub-bound
2025-09-01 23:37:01,2025-09-01 23:50:00,2483,901 State Fair - Hub,Fairgrounds-bound
2025-09-01 23:50:00,2025-09-01 23:58:01,2483,901 State Fair - Hub,hub-bound
2025-08-21 12:43:01,2025-08-21 13:01:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 13:01:01,2025-08-21 13:10:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 13:10:01,2025-08-21 13:32:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 13:32:01,2025-08-21 13:42:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 13:42:01,2025-08-21 14:01:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 14:01:01,2025-08-21 14:15:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 14:15:01,2025-08-21 14:36:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 14:36:01,2025-08-21 14:44:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 14:44:01,2025-08-21 15:06:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 15:06:01,2025-08-21 15:19:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 15:19:01,2025-08-21 15:41:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 15:41:01,2025-08-21 15:53:00,2484,901 State Fair - Hub,hub-bound
2025-08-21 15:53:00,2025-08-21 16:12:02,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 16:12:02,2025-08-21 16:24:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 16:24:01,2025-08-21 16:41:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 16:41:01,2025-08-21 16:55:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 16:55:01,2025-08-21 17:15:02,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 17:15:02,2025-08-21 17:28:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 17:28:01,2025-08-21 17:50:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 17:50:01,2025-08-21 18:02:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 18:02:01,2025-08-21 18:22:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 18:22:01,2025-08-21 18:37:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 18:37:01,2025-08-21 18:56:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 18:56:01,2025-08-21 19:12:02,2484,901 State Fair - Hub,hub-bound
2025-08-21 19:12:02,2025-08-21 19:34:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 19:34:01,2025-08-21 19:50:01,2484,901 State Fair - Hub,hub-bound
2025-08-21 19:50:01,2025-08-21 20:12:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 20:12:01,2025-08-21 20:28:02,2484,901 State Fair - Hub,hub-bound
2025-08-21 20:28:02,2025-08-21 21:09:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-24 23:42:02,2025-08-24 23:49:00,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-24 23:49:00,2025-08-25 00:11:01,2484,901 State Fair - Hub,hub-bound
2025-08-25 00:11:01,2025-08-25 00:36:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 00:36:01,2025-08-25 00:48:01,2484,901 State Fair - Hub,hub-bound
2025-08-26 13:05:01,2025-08-26 13:29:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 13:29:01,2025-08-26 13:42:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 13:42:01,2025-08-26 14:02:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 14:02:01,2025-08-26 14:14:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 14:14:01,2025-08-26 14:34:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 14:34:01,2025-08-26 14:46:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 14:46:01,2025-08-26 15:09:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 15:09:01,2025-08-26 15:20:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 15:20:01,2025-08-26 15:41:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 15:41:01,2025-08-26 15:55:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 15:55:01,2025-08-26 16:18:02,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 16:18:02,2025-08-26 16:28:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 16:28:01,2025-08-26 16:49:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 16:49:01,2025-08-26 17:02:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 17:02:01,2025-08-26 17:29:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 17:29:01,2025-08-26 17:39:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 17:39:01,2025-08-26 18:05:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 18:05:01,2025-08-26 18:14:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-26 18:14:01,2025-08-26 20:51:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-26 21:37:01,2025-08-26 21:44:02,2484,901 State Fair - Hub,hub-bound
2025-08-26 21:44:02,2025-08-26 22:14:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 22:14:01,2025-08-26 22:30:02,2484,901 State Fair - Hub,hub-bound
2025-08-26 22:30:02,2025-08-26 22:44:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 22:44:01,2025-08-26 23:01:01,2484,901 State Fair - Hub,hub-bound
2025-08-26 23:01:01,2025-08-26 23:23:01,2484,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 23:23:01,2025-08-26 23:46:01,2484,901 State Fair - Hub,hub-bound
2025-08-28 00:51:01,2025-08-28 00:59:02,2484,909 Destiny USA,Fairgrounds-bound
2025-08-28 00:59:02,2025-08-28 01:17:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-28 01:17:01,2025-08-28 01:26:00,2484,909 Destiny USA,Fairgrounds-bound
2025-08-28 01:26:00,2025-08-28 01:50:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-28 01:50:01,2025-08-28 02:00:02,2484,909 Destiny USA,Fairgrounds-bound
2025-08-28 02:00:02,2025-08-28 02:29:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-28 02:29:01,2025-08-28 02:40:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-28 02:40:01,2025-08-28 03:22:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-28 14:45:01,2025-08-28 14:58:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-29 01:04:01,2025-08-29 01:28:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-29 01:28:01,2025-08-29 01:49:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-29 01:49:01,2025-08-29 02:06:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-29 02:06:01,2025-08-29 02:16:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-29 02:16:01,2025-08-29 02:34:02,2484,909 Destiny USA,Destiny USA-bound
2025-08-29 02:34:02,2025-08-29 02:45:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-29 02:45:01,2025-08-29 03:49:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-29 16:54:01,2025-08-29 17:14:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-29 17:16:01,2025-08-29 17:20:02,2484,907 Long Branch Park,Long Branch Park-bound
2025-08-29 17:20:02,2025-08-29 17:44:01,2484,907 Long Branch Park,Fairgrounds-bound
2025-08-29 17:44:01,2025-08-29 18:02:01,2484,907 Long Branch Park,Long Branch Park-bound
2025-08-29 18:02:01,2025-08-29 18:23:01,2484,907 Long Branch Park,Fairgrounds-bound
2025-08-29 18:23:01,2025-08-29 18:39:01,2484,907 Long Branch Park,Long Branch Park-bound
2025-08-29 18:39:01,2025-08-29 19:01:01,2484,907 Long Branch Park,Fairgrounds-bound
2025-08-29 19:01:01,2025-08-29 19:19:01,2484,907 Long Branch Park,Long Branch Park-bound
2025-08-29 19:19:01,2025-08-29 19:37:01,2484,907 Long Branch Park,Fairgrounds-bound
2025-08-29 19:37:01,2025-08-29 19:54:01,2484,907 Long Branch Park,Long Branch Park-bound
2025-08-29 19:54:01,2025-08-29 20:14:01,2484,907 Long Branch Park,Fairgrounds-bound
2025-08-29 20:14:01,2025-08-29 20:32:01,2484,907 Long Branch Park,Long Branch Park-bound
2025-08-29 20:32:01,2025-08-29 20:45:01,2484,907 Long Branch Park,Fairgrounds-bound
2025-08-30 00:56:01,2025-08-30 01:12:01,2484,909 Destiny USA,Destiny USA-bound
2025-08-30 01:12:01,2025-08-30 01:30:01,2484,909 Destiny USA,Fairgrounds-bound
2025-08-30 01:30:01,2025-08-30 01:46:02,2484,909 Destiny USA,Destiny USA-bound
2025-08-30 01:46:02,2025-08-30 02:10:01,2484,909 Destiny USA,Fairgrounds-bound
