timestamp,route,count
2025-08-30 01:47:01,901 State Fair - Hub,2
2025-08-30 01:47:01,909 Destiny USA,6
2025-08-30 01:47:01,907 Long Branch Park,2
2025-08-30 01:47:01,582 Orange Lot,6
2025-08-30 01:48:01,901 State Fair - Hub,2
2025-08-30 01:48:01,909 Destiny USA,6
2025-08-30 01:48:01,907 Long Branch Park,2
2025-08-30 01:48:01,582 Orange Lot,6
2025-08-30 01:49:02,901 State Fair - Hub,2
2025-08-30 01:49:02,909 Destiny USA,6
2025-08-30 01:49:02,907 Long Branch Park,2
2025-08-30 01:49:02,582 Orange Lot,6
2025-08-30 01:50:02,901 State Fair - Hub,2
2025-08-30 01:50:02,909 Destiny USA,6
2025-08-30 01:50:02,907 Long Branch Park,2
2025-08-30 01:50:02,582 Orange Lot,6
2025-08-30 01:51:01,901 State Fair - Hub,2
2025-08-30 01:51:01,909 Destiny USA,6
2025-08-30 01:51:01,907 Long Branch Park,2
2025-08-30 01:51:01,582 Orange Lot,6
2025-08-30 01:52:02,901 State Fair - Hub,2
2025-08-30 01:52:02,909 Destiny USA,5
2025-08-30 01:52:02,907 Long Branch Park,2
2025-08-30 01:52:02,582 Orange Lot,6
2025-08-30 01:53:01,901 State Fair - Hub,2
2025-08-30 01:53:01,909 Destiny USA,5
2025-08-30 01:53:01,907 Long Branch Park,2
2025-08-30 01:53:01,582 Orange Lot,6
2025-08-30 01:54:01,901 State Fair - Hub,2
2025-08-30 01:54:01,909 Destiny USA,5
2025-08-30 01:54:01,907 Long Branch Park,2
2025-08-30 01:54:01,582 Orange Lot,6
2025-08-30 01:55:02,901 State Fair - Hub,2
2025-08-30 01:55:02,909 Destiny USA,5
2025-08-30 01:55:02,907 Long Branch Park,2
2025-08-30 01:55:02,582 Orange Lot,6
2025-08-30 01:56:01,901 State Fair - Hub,2
2025-08-30 01:56:01,909 Destiny USA,5
2025-08-30 01:56:01,907 Long Branch Park,2
2025-08-30 01:56:01,582 Orange Lot,6
2025-08-30 01:57:01,901 State Fair - Hub,2
2025-08-30 01:57:01,909 Destiny USA,6
2025-08-30 01:57:01,907 Long Branch Park,2
2025-08-30 01:57:01,582 Orange Lot,6
2025-08-30 01:58:02,901 State Fair - Hub,2
2025-08-30 01:58:02,909 Destiny USA,6
2025-08-30 01:58:02,907 Long Branch Park,2
2025-08-30 01:58:02,582 Orange Lot,6
2025-08-30 01:59:01,901 State Fair - Hub,2
2025-08-30 01:59:01,909 Destiny USA,6
2025-08-30 01:59:01,907 Long Branch Park,2
2025-08-30 01:59:01,582 Orange Lot,5
2025-08-30 02:00:01,901 State Fair - Hub,2
2025-08-30 02:00:01,909 Destiny USA,6
2025-08-30 02:00:01,907 Long Branch Park,2
2025-08-30 02:00:01,582 Orange Lot,5
2025-08-30 02:01:01,901 State Fair - Hub,2
2025-08-30 02:01:01,909 Destiny USA,6
2025-08-30 02:01:01,907 Long Branch Park,3
2025-08-30 02:01:01,582 Orange Lot,5
2025-08-30 02:02:01,901 State Fair - Hub,2
2025-08-30 02:02:01,909 Destiny USA,6
2025-08-30 02:02:01,907 Long Branch Park,3
2025-08-30 02:02:01,582 Orange Lot,5
2025-08-30 02:03:01,901 State Fair - Hub,2
2025-08-30 02:03:01,909 Destiny USA,6
2025-08-30 02:03:01,907 Long Branch Park,3
2025-08-30 02:03:01,582 Orange Lot,5
2025-08-30 02:04:01,901 State Fair - Hub,2
2025-08-30 02:04:01,909 Destiny USA,6
2025-08-30 02:04:01,907 Long Branch Park,3
2025-08-30 02:04:01,582 Orange Lot,5
2025-08-30 02:05:01,901 State Fair - Hub,2
2025-08-30 02:05:01,909 Destiny USA,6
2025-08-30 02:05:01,907 Long Branch Park,3
2025-08-30 02:05:01,582 Orange Lot,5
2025-08-30 02:06:01,901 State Fair - Hub,2
2025-08-30 02:06:01,909 Destiny USA,6
2025-08-30 02:06:01,907 Long Branch Park,3
2025-08-30 02:06:01,582 Orange Lot,5
2025-08-30 02:07:01,901 State Fair - Hub,2
2025-08-30 02:07:01,909 Destiny USA,6
2025-08-30 02:07:01,907 Long Branch Park,3
2025-08-30 02:07:01,582 Orange Lot,5
2025-08-30 02:08:01,901 State Fair - Hub,2
2025-08-30 02:08:01,909 Destiny USA,6
2025-08-30 02:08:01,907 Long Branch Park,3
2025-08-30 02:08:01,582 Orange Lot,5
2025-08-30 02:09:01,901 State Fair - Hub,2
2025-08-30 02:09:01,909 Destiny USA,6
2025-08-30 02:09:01,907 Long Branch Park,3
2025-08-30 02:09:01,582 Orange Lot,5
2025-08-30 02:10:01,901 State Fair - Hub,2
2025-08-30 02:10:01,909 Destiny USA,6
2025-08-30 02:10:01,907 Long Branch Park,3
2025-08-30 02:10:01,582 Orange Lot,5
2025-08-30 02:11:01,901 State Fair - Hub,2
2025-08-30 02:11:01,909 Destiny USA,6
2025-08-30 02:11:01,907 Long Branch Park,3
2025-08-30 02:11:01,582 Orange Lot,5
2025-08-30 02:12:01,901 State Fair - Hub,2
2025-08-30 02:12:01,909 Destiny USA,6
2025-08-30 02:12:01,907 Long Branch Park,3
2025-08-30 02:12:01,582 Orange Lot,5
2025-08-30 02:13:02,901 State Fair - Hub,2
2025-08-30 02:13:02,909 Destiny USA,6
2025-08-30 02:13:02,907 Long Branch Park,3
2025-08-30 02:13:02,582 Orange Lot,5
2025-08-30 02:14:01,901 State Fair - Hub,2
2025-08-30 02:14:01,909 Destiny USA,6
2025-08-30 02:14:01,907 Long Branch Park,3
2025-08-30 02:14:01,582 Orange Lot,5
2025-08-30 02:15:01,901 State Fair - Hub,2
2025-08-30 02:15:01,909 Destiny USA,5
2025-08-30 02:15:01,907 Long Branch Park,3
2025-08-30 02:15:01,582 Orange Lot,5
2025-08-30 02:16:02,901 State Fair - Hub,2
2025-08-30 02:16:02,909 Destiny USA,5
2025-08-30 02:16:02,907 Long Branch Park,3
2025-08-30 02:16:02,582 Orange Lot,5
2025-08-30 02:17:01,901 State Fair - Hub,2
2025-08-30 02:17:01,909 Destiny USA,5
2025-08-30 02:17:01,907 Long Branch Park,3
2025-08-30 02:17:01,582 Orange Lot,5
2025-08-30 02:18:01,901 State Fair - Hub,2
2025-08-30 02:18:01,909 Destiny USA,5
2025-08-30 02:18:01,907 Long Branch Park,3
2025-08-30 02:18:01,582 Orange Lot,5
2025-08-30 02:19:01,901 State Fair - Hub,2
2025-08-30 02:19:01,909 Destiny USA,5
2025-08-30 02:19:01,907 Long Branch Park,3
2025-08-30 02:19:01,582 Orange Lot,5
2025-08-30 02:20:01,901 State Fair - Hub,2
2025-08-30 02:20:01,909 Destiny USA,5
2025-08-30 02:20:01,907 Long Branch Park,3
2025-08-30 02:20:01,582 Orange Lot,5
2025-08-30 02:21:01,901 State Fair - Hub,2
2025-08-30 02:21:01,909 Destiny USA,5
2025-08-30 02:21:01,907 Long Branch Park,3
2025-08-30 02:21:01,582 Orange Lot,5
2025-08-30 02:22:01,901 State Fair - Hub,2
2025-08-30 02:22:01,909 Destiny USA,5
2025-08-30 02:22:01,907 Long Branch Park,3
2025-08-30 02:22:01,582 Orange Lot,5
2025-08-30 02:23:01,901 State Fair - Hub,2
2025-08-30 02:23:01,909 Destiny USA,5
2025-08-30 02:23:01,907 Long Branch Park,3
2025-08-30 02:23:01,582 Orange Lot,5
2025-08-30 02:24:01,901 State Fair - Hub,2
2025-08-30 02:24:01,909 Destiny USA,5
2025-08-30 02:24:01,907 Long Branch Park,3
2025-08-30 02:24:01,582 Orange Lot,5
2025-08-30 02:25:01,901 State Fair - Hub,2
2025-08-30 02:25:01,909 Destiny USA,5
2025-08-30 02:25:01,907 Long Branch Park,3
2025-08-30 02:25:01,582 Orange Lot,5
2025-08-30 02:26:01,901 State Fair - Hub,2
2025-08-30 02:26:01,909 Destiny USA,5
2025-08-30 02:26:01,907 Long Branch Park,3
2025-08-30 02:26:01,582 Orange Lot,5
2025-08-30 02:27:01,901 State Fair - Hub,2
2025-08-30 02:27:01,909 Destiny USA,5
2025-08-30 02:27:01,907 Long Branch Park,3
2025-08-30 02:27:01,582 Orange Lot,5
2025-08-30 02:28:01,901 State Fair - Hub,2
2025-08-30 02:28:01,909 Destiny USA,5
2025-08-30 02:28:01,907 Long Branch Park,3
2025-08-30 02:28:01,582 Orange Lot,5
2025-08-30 02:29:01,901 State Fair - Hub,2
2025-08-30 02:29:01,909 Destiny USA,5
2025-08-30 02:29:01,907 Long Branch Park,3
2025-08-30 02:29:01,582 Orange Lot,5
2025-08-30 02:30:01,901 State Fair - Hub,2
2025-08-30 02:30:01,909 Destiny USA,5
2025-08-30 02:30:01,907 Long Branch Park,3
2025-08-30 02:30:01,582 Orange Lot,5
2025-08-30 02:31:01,901 State Fair - Hub,2
2025-08-30 02:31:01,909 Destiny USA,5
2025-08-30 02:31:01,907 Long Branch Park,3
2025-08-30 02:31:01,582 Orange Lot,5
2025-08-30 02:32:01,901 State Fair - Hub,2
2025-08-30 02:32:01,909 Destiny USA,5
2025-08-30 02:32:01,907 Long Branch Park,2
2025-08-30 02:32:01,582 Orange Lot,5
2025-08-30 02:33:01,901 State Fair - Hub,2
2025-08-30 02:33:01,909 Destiny USA,5
2025-08-30 02:33:01,907 Long Branch Park,2
2025-08-30 02:33:01,582 Orange Lot,5
2025-08-30 02:34:01,901 State Fair - Hub,2
2025-08-30 02:34:01,909 Destiny USA,5
2025-08-30 02:34:01,907 Long Branch Park,2
2025-08-30 02:34:01,582 Orange Lot,5
2025-08-30 02:35:00,901 State Fair - Hub,2
2025-08-30 02:35:00,909 Destiny USA,5
2025-08-30 02:35:00,907 Long Branch Park,2
2025-08-30 02:35:00,582 Orange Lot,5
2025-08-30 02:36:01,901 State Fair - Hub,2
2025-08-30 02:36:01,909 Destiny USA,5
2025-08-30 02:36:01,907 Long Branch Park,2
2025-08-30 02:36:01,582 Orange Lot,5
2025-08-30 02:37:01,901 State Fair - Hub,2
2025-08-30 02:37:01,909 Destiny USA,5
2025-08-30 02:37:01,907 Long Branch Park,2
2025-08-30 02:37:01,582 Orange Lot,5
2025-08-30 02:38:01,901 State Fair - Hub,2
2025-08-30 02:38:01,909 Destiny USA,5
2025-08-30 02:38:01,907 Long Branch Park,2
2025-08-30 02:38:01,582 Orange Lot,5
2025-08-30 02:39:02,901 State Fair - Hub,2
2025-08-30 02:39:02,909 Destiny USA,5
2025-08-30 02:39:02,907 Long Branch Park,2
2025-08-30 02:39:02,582 Orange Lot,5
2025-08-30 02:40:01,901 State Fair - Hub,2
2025-08-30 02:40:01,909 Destiny USA,5
2025-08-30 02:40:01,907 Long Branch Park,2
2025-08-30 02:40:01,582 Orange Lot,5
2025-08-30 02:41:01,901 State Fair - Hub,2
2025-08-30 02:41:01,909 Destiny USA,4
2025-08-30 02:41:01,907 Long Branch Park,3
2025-08-30 02:41:01,582 Orange Lot,5
2025-08-30 02:42:02,901 State Fair - Hub,2
2025-08-30 02:42:02,909 Destiny USA,5
2025-08-30 02:42:02,907 Long Branch Park,2
2025-08-30 02:42:02,582 Orange Lot,5
2025-08-30 02:43:01,901 State Fair - Hub,2
2025-08-30 02:43:01,909 Destiny USA,4
2025-08-30 02:43:01,907 Long Branch Park,3
2025-08-30 02:43:01,582 Orange Lot,5
2025-08-30 02:44:01,901 State Fair - Hub,2
2025-08-30 02:44:01,909 Destiny USA,4
2025-08-30 02:44:01,907 Long Branch Park,3
2025-08-30 02:44:01,582 Orange Lot,5
2025-08-30 02:45:02,901 State Fair - Hub,2
2025-08-30 02:45:02,909 Destiny USA,4
2025-08-30 02:45:02,907 Long Branch Park,3
2025-08-30 02:45:02,582 Orange Lot,5
2025-08-30 02:46:01,901 State Fair - Hub,2
2025-08-30 02:46:01,909 Destiny USA,4
2025-08-30 02:46:01,907 Long Branch Park,3
2025-08-30 02:46:01,582 Orange Lot,5
2025-08-30 02:47:01,901 State Fair - Hub,2
2025-08-30 02:47:01,909 Destiny USA,4
2025-08-30 02:47:01,907 Long Branch Park,3
2025-08-30 02:47:01,582 Orange Lot,5
2025-08-30 02:48:02,901 State Fair - Hub,2
2025-08-30 02:48:02,909 Destiny USA,4
2025-08-30 02:48:02,907 Long Branch Park,3
2025-08-30 02:48:02,582 Orange Lot,4
2025-08-30 02:49:01,901 State Fair - Hub,2
2025-08-30 02:49:01,909 Destiny USA,4
2025-08-30 02:49:01,907 Long Branch Park,3
2025-08-30 02:49:01,582 Orange Lot,4
2025-08-30 02:50:00,901 State Fair - Hub,2
2025-08-30 02:50:00,909 Destiny USA,3
2025-08-30 02:50:00,907 Long Branch Park,3
2025-08-30 02:50:00,582 Orange Lot,4
2025-08-30 02:51:02,901 State Fair - Hub,2
2025-08-30 02:51:02,909 Destiny USA,3
2025-08-30 02:51:02,907 Long Branch Park,3
2025-08-30 02:51:02,582 Orange Lot,4
2025-08-30 02:52:01,901 State Fair - Hub,2
2025-08-30 02:52:01,909 Destiny USA,3
2025-08-30 02:52:01,907 Long Branch Park,3
2025-08-30 02:52:01,582 Orange Lot,4
2025-08-30 02:53:01,901 State Fair - Hub,2
2025-08-30 02:53:01,909 Destiny USA,3
2025-08-30 02:53:01,907 Long Branch Park,3
2025-08-30 02:53:01,582 Orange Lot,4
2025-08-30 02:54:02,901 State Fair - Hub,2
2025-08-30 02:54:02,909 Destiny USA,3
2025-08-30 02:54:02,907 Long Branch Park,3
2025-08-30 02:54:02,582 Orange Lot,4
2025-08-30 02:55:01,901 State Fair - Hub,2
2025-08-30 02:55:01,909 Destiny USA,3
2025-08-30 02:55:01,907 Long Branch Park,3
2025-08-30 02:55:01,582 Orange Lot,4
2025-08-30 02:56:01,901 State Fair - Hub,2
2025-08-30 02:56:01,909 Destiny USA,3
2025-08-30 02:56:01,907 Long Branch Park,3
2025-08-30 02:56:01,582 Orange Lot,4
2025-08-30 02:57:02,901 State Fair - Hub,2
2025-08-30 02:57:02,909 Destiny USA,3
2025-08-30 02:57:02,907 Long Branch Park,3
2025-08-30 02:57:02,582 Orange Lot,4
2025-08-30 02:58:01,901 State Fair - Hub,2
2025-08-30 02:58:01,909 Destiny USA,3
2025-08-30 02:58:01,907 Long Branch Park,3
2025-08-30 02:58:01,582 Orange Lot,4
2025-08-30 02:59:01,901 State Fair - Hub,2
2025-08-30 02:59:01,909 Destiny USA,3
2025-08-30 02:59:01,907 Long Branch Park,3
2025-08-30 02:59:01,582 Orange Lot,4
2025-08-30 15:00:02,901 State Fair - Hub,2
2025-08-30 15:00:02,909 Destiny USA,4
2025-08-30 15:00:02,907 Long Branch Park,2
2025-08-30 15:00:02,582 Orange Lot,5
2025-08-30 15:01:01,901 State Fair - Hub,2
2025-08-30 15:01:01,909 Destiny USA,4
2025-08-30 15:01:01,907 Long Branch Park,2
2025-08-30 15:01:01,582 Orange Lot,5
2025-08-30 15:02:01,901 State Fair - Hub,2
2025-08-30 15:02:01,909 Destiny USA,4
2025-08-30 15:02:01,907 Long Branch Park,2
2025-08-30 15:02:01,582 Orange Lot,5
2025-08-30 15:03:01,901 State Fair - Hub,2
2025-08-30 15:03:01,909 Destiny USA,4
2025-08-30 15:03:01,907 Long Branch Park,2
2025-08-30 15:03:01,582 Orange Lot,5
2025-08-30 15:04:01,901 State Fair - Hub,2
2025-08-30 15:04:01,909 Destiny USA,4
2025-08-30 15:04:01,907 Long Branch Park,2
2025-08-30 15:04:01,582 Orange Lot,5
2025-08-30 15:05:01,901 State Fair - Hub,2
2025-08-30 15:05:01,909 Destiny USA,4
2025-08-30 15:05:01,907 Long Branch Park,3
2025-08-30 15:05:01,582 Orange Lot,5
2025-08-30 15:06:01,901 State Fair - Hub,2
2025-08-30 15:06:01,909 Destiny USA,4
2025-08-30 15:06:01,907 Long Branch Park,2
2025-08-30 15:06:01,582 Orange Lot,5
2025-08-30 15:07:01,901 State Fair - Hub,2
2025-08-30 15:07:01,909 Destiny USA,4
2025-08-30 15:07:01,907 Long Branch Park,2
2025-08-30 15:07:01,582 Orange Lot,5
2025-08-30 15:08:00,901 State Fair - Hub,2
2025-08-30 15:08:00,909 Destiny USA,4
2025-08-30 15:08:00,907 Long Branch Park,2
2025-08-30 15:08:00,582 Orange Lot,5
2025-08-30 15:09:01,901 State Fair - Hub,2
2025-08-30 15:09:01,909 Destiny USA,4
2025-08-30 15:09:01,907 Long Branch Park,2
2025-08-30 15:09:01,582 Orange Lot,5
2025-08-30 15:10:01,901 State Fair - Hub,2
2025-08-30 15:10:01,909 Destiny USA,4
2025-08-30 15:10:01,907 Long Branch Park,2
2025-08-30 15:10:01,582 Orange Lot,5
2025-08-30 15:11:01,901 State Fair - Hub,2
2025-08-30 15:11:01,909 Destiny USA,4
2025-08-30 15:11:01,907 Long Branch Park,2
2025-08-30 15:11:01,582 Orange Lot,5
2025-08-30 15:12:01,901 State Fair - Hub,2
2025-08-30 15:12:01,909 Destiny USA,4
2025-08-30 15:12:01,907 Long Branch Park,2
2025-08-30 15:12:01,582 Orange Lot,5
2025-08-30 15:13:01,901 State Fair - Hub,2
2025-08-30 15:13:01,909 Destiny USA,4
2025-08-30 15:13:01,907 Long Branch Park,2
2025-08-30 15:13:01,582 Orange Lot,5
2025-08-30 15:14:01,901 State Fair - Hub,2
2025-08-30 15:14:01,909 Destiny USA,4
2025-08-30 15:14:01,907 Long Branch Park,2
2025-08-30 15:14:01,582 Orange Lot,5
2025-08-30 15:15:01,901 State Fair - Hub,2
2025-08-30 15:15:01,909 Destiny USA,4
2025-08-30 15:15:01,907 Long Branch Park,2
2025-08-30 15:15:01,582 Orange Lot,5
2025-08-30 15:16:01,901 State Fair - Hub,2
2025-08-30 15:16:01,909 Destiny USA,4
2025-08-30 15:16:01,907 Long Branch Park,2
2025-08-30 15:16:01,582 Orange Lot,5
2025-08-30 15:17:02,901 State Fair - Hub,2
2025-08-30 15:17:02,909 Destiny USA,4
2025-08-30 15:17:02,907 Long Branch Park,2
2025-08-30 15:17:02,582 Orange Lot,5
2025-08-30 15:18:01,901 State Fair - Hub,2
2025-08-30 15:18:01,909 Destiny USA,4
2025-08-30 15:18:01,907 Long Branch Park,2
2025-08-30 15:18:01,582 Orange Lot,5
2025-08-30 15:19:01,901 State Fair - Hub,2
2025-08-30 15:19:01,909 Destiny USA,4
2025-08-30 15:19:01,907 Long Branch Park,2
2025-08-30 15:19:01,582 Orange Lot,5
2025-08-30 15:20:01,901 State Fair - Hub,2
2025-08-30 15:20:01,909 Destiny USA,4
2025-08-30 15:20:01,907 Long Branch Park,2
2025-08-30 15:20:01,582 Orange Lot,5
2025-08-30 15:21:01,901 State Fair - Hub,2
2025-08-30 15:21:01,909 Destiny USA,4
2025-08-30 15:21:01,907 Long Branch Park,2
2025-08-30 15:21:01,582 Orange Lot,5
2025-08-30 15:22:01,901 State Fair - Hub,2
2025-08-30 15:22:01,909 Destiny USA,4
2025-08-30 15:22:01,907 Long Branch Park,2
2025-08-30 15:22:01,582 Orange Lot,5
2025-08-30 15:23:01,901 State Fair - Hub,2
2025-08-30 15:23:01,909 Destiny USA,4
2025-08-30 15:23:01,907 Long Branch Park,2
2025-08-30 15:23:01,582 Orange Lot,5
2025-08-30 15:24:01,901 State Fair - Hub,2
2025-08-30 15:24:01,909 Destiny USA,4
2025-08-30 15:24:01,907 Long Branch Park,1
2025-08-30 15:24:01,582 Orange Lot,5
2025-08-30 15:25:01,901 State Fair - Hub,3
2025-08-30 15:25:01,909 Destiny USA,4
2025-08-30 15:25:01,907 Long Branch Park,1
2025-08-30 15:25:01,582 Orange Lot,5
2025-08-30 15:26:01,901 State Fair - Hub,3
2025-08-30 15:26:01,909 Destiny USA,4
2025-08-30 15:26:01,907 Long Branch Park,1
2025-08-30 15:26:01,582 Orange Lot,5
2025-08-30 15:27:01,901 State Fair - Hub,3
2025-08-30 15:27:01,909 Destiny USA,4
2025-08-30 15:27:01,907 Long Branch Park,1
2025-08-30 15:27:01,582 Orange Lot,5
2025-08-30 15:28:01,901 State Fair - Hub,3
2025-08-30 15:28:01,909 Destiny USA,4
2025-08-30 15:28:01,907 Long Branch Park,1
2025-08-30 15:28:01,582 Orange Lot,5
2025-08-30 15:29:01,901 State Fair - Hub,3
2025-08-30 15:29:01,909 Destiny USA,4
2025-08-30 15:29:01,907 Long Branch Park,1
2025-08-30 15:29:01,582 Orange Lot,5
2025-08-30 15:30:02,901 State Fair - Hub,2
2025-08-30 15:30:02,909 Destiny USA,4
2025-08-30 15:30:02,907 Long Branch Park,1
2025-08-30 15:30:02,582 Orange Lot,5
2025-08-30 15:31:01,901 State Fair - Hub,2
2025-08-30 15:31:01,909 Destiny USA,4
2025-08-30 15:31:01,907 Long Branch Park,1
2025-08-30 15:31:01,582 Orange Lot,5
2025-08-30 15:32:01,901 State Fair - Hub,2
2025-08-30 15:32:01,909 Destiny USA,4
2025-08-30 15:32:01,907 Long Branch Park,1
2025-08-30 15:32:01,582 Orange Lot,5
2025-08-30 15:33:01,901 State Fair - Hub,2
2025-08-30 15:33:01,909 Destiny USA,4
2025-08-30 15:33:01,907 Long Branch Park,1
2025-08-30 15:33:01,582 Orange Lot,5
2025-08-30 15:34:01,901 State Fair - Hub,2
2025-08-30 15:34:01,909 Destiny USA,4
2025-08-30 15:34:01,907 Long Branch Park,1
2025-08-30 15:34:01,582 Orange Lot,5
2025-08-30 15:35:01,901 State Fair - Hub,2
2025-08-30 15:35:01,909 Destiny USA,4
2025-08-30 15:35:01,907 Long Branch Park,1
2025-08-30 15:35:01,582 Orange Lot,5
2025-08-30 15:36:02,901 State Fair - Hub,2
2025-08-30 15:36:02,909 Destiny USA,4
2025-08-30 15:36:02,907 Long Branch Park,1
2025-08-30 15:36:02,582 Orange Lot,5
2025-08-30 15:37:01,901 State Fair - Hub,2
2025-08-30 15:37:01,909 Destiny USA,4
2025-08-30 15:37:01,907 Long Branch Park,2
2025-08-30 15:37:01,582 Orange Lot,5
2025-08-30 15:38:01,901 State Fair - Hub,2
2025-08-30 15:38:01,909 Destiny USA,4
2025-08-30 15:38:01,907 Long Branch Park,2
2025-08-30 15:38:01,582 Orange Lot,5
2025-08-30 15:39:01,901 State Fair - Hub,2
2025-08-30 15:39:01,909 Destiny USA,4
2025-08-30 15:39:01,907 Long Branch Park,2
2025-08-30 15:39:01,582 Orange Lot,5
2025-08-30 15:40:01,901 State Fair - Hub,2
2025-08-30 15:40:01,909 Destiny USA,4
2025-08-30 15:40:01,907 Long Branch Park,2
2025-08-30 15:40:01,582 Orange Lot,5
2025-08-30 15:41:01,901 State Fair - Hub,2
2025-08-30 15:41:01,909 Destiny USA,4
2025-08-30 15:41:01,907 Long Branch Park,2
2025-08-30 15:41:01,582 Orange Lot,5
2025-08-30 15:42:02,901 State Fair - Hub,2
2025-08-30 15:42:02,909 Destiny USA,4
2025-08-30 15:42:02,907 Long Branch Park,2
2025-08-30 15:42:02,582 Orange Lot,5
2025-08-30 15:43:01,901 State Fair - Hub,2
2025-08-30 15:43:01,909 Destiny USA,4
2025-08-30 15:43:01,907 Long Branch Park,2
2025-08-30 15:43:01,582 Orange Lot,5
2025-08-30 15:44:01,901 State Fair - Hub,2
2025-08-30 15:44:01,909 Destiny USA,4
2025-08-30 15:44:01,907 Long Branch Park,2
2025-08-30 15:44:01,582 Orange Lot,5
2025-08-30 15:45:01,901 State Fair - Hub,2
2025-08-30 15:45:01,909 Destiny USA,4
2025-08-30 15:45:01,907 Long Branch Park,2
2025-08-30 15:45:01,582 Orange Lot,5
2025-08-30 15:46:02,901 State Fair - Hub,2
2025-08-30 15:46:02,909 Destiny USA,4
2025-08-30 15:46:02,907 Long Branch Park,2
2025-08-30 15:46:02,582 Orange Lot,5
2025-08-30 15:47:01,901 State Fair - Hub,2
2025-08-30 15:47:01,909 Destiny USA,4
2025-08-30 15:47:01,907 Long Branch Park,2
2025-08-30 15:47:01,582 Orange Lot,5
2025-08-30 15:48:01,901 State Fair - Hub,2
2025-08-30 15:48:01,909 Destiny USA,4
2025-08-30 15:48:01,907 Long Branch Park,2
2025-08-30 15:48:01,582 Orange Lot,5
2025-08-30 15:49:01,901 State Fair - Hub,2
2025-08-30 15:49:01,909 Destiny USA,4
2025-08-30 15:49:01,907 Long Branch Park,2
2025-08-30 15:49:01,582 Orange Lot,5
2025-08-30 15:50:01,901 State Fair - Hub,2
2025-08-30 15:50:01,909 Destiny USA,4
2025-08-30 15:50:01,907 Long Branch Park,2
2025-08-30 15:50:01,582 Orange Lot,5
2025-08-30 15:51:01,901 State Fair - Hub,2
2025-08-30 15:51:01,909 Destiny USA,4
2025-08-30 15:51:01,907 Long Branch Park,2
2025-08-30 15:51:01,582 Orange Lot,5
2025-08-30 15:52:01,901 State Fair - Hub,2
2025-08-30 15:52:01,909 Destiny USA,4
2025-08-30 15:52:01,907 Long Branch Park,2
2025-08-30 15:52:01,582 Orange Lot,5
2025-08-30 15:53:00,901 State Fair - Hub,2
2025-08-30 15:53:00,909 Destiny USA,4
2025-08-30 15:53:00,907 Long Branch Park,2
2025-08-30 15:53:00,582 Orange Lot,5
2025-08-30 15:54:01,901 State Fair - Hub,2
2025-08-30 15:54:01,909 Destiny USA,4
2025-08-30 15:54:01,907 Long Branch Park,2
2025-08-30 15:54:01,582 Orange Lot,5
2025-08-30 15:55:01,901 State Fair - Hub,2
2025-08-30 15:55:01,909 Destiny USA,4
2025-08-30 15:55:01,907 Long Branch Park,2
2025-08-30 15:55:01,582 Orange Lot,5
2025-08-30 15:56:01,901 State Fair - Hub,2
2025-08-30 15:56:01,909 Destiny USA,4
2025-08-30 15:56:01,907 Long Branch Park,2
2025-08-30 15:56:01,582 Orange Lot,5
2025-08-30 15:57:01,901 State Fair - Hub,2
2025-08-30 15:57:01,909 Destiny USA,5
2025-08-30 15:57:01,907 Long Branch Park,2
2025-08-30 15:57:01,582 Orange Lot,5
2025-08-30 15:58:02,901 State Fair - Hub,2
2025-08-30 15:58:02,909 Destiny USA,5
2025-08-30 15:58:02,907 Long Branch Park,2
2025-08-30 15:58:02,582 Orange Lot,5
2025-08-30 15:59:00,901 State Fair - Hub,2
2025-08-30 15:59:00,909 Destiny USA,5
2025-08-30 15:59:00,907 Long Branch Park,2
2025-08-30 15:59:00,582 Orange Lot,5
2025-08-30 16:00:01,901 State Fair - Hub,2
2025-08-30 16:00:01,909 Destiny USA,5
2025-08-30 16:00:01,907 Long Branch Park,2
2025-08-30 16:00:01,582 Orange Lot,5
2025-08-30 16:01:01,901 State Fair - Hub,2
2025-08-30 16:01:01,909 Destiny USA,5
2025-08-30 16:01:01,907 Long Branch Park,2
2025-08-30 16:01:01,582 Orange Lot,5
2025-08-30 16:02:01,901 State Fair - Hub,2
2025-08-30 16:02:01,909 Destiny USA,5
2025-08-30 16:02:01,907 Long Branch Park,2
2025-08-30 16:02:01,582 Orange Lot,5
2025-08-30 16:03:01,901 State Fair - Hub,2
2025-08-30 16:03:01,909 Destiny USA,5
2025-08-30 16:03:01,907 Long Branch Park,2
2025-08-30 16:03:01,582 Orange Lot,5
2025-08-30 16:04:01,901 State Fair - Hub,2
2025-08-30 16:04:01,909 Destiny USA,5
2025-08-30 16:04:01,907 Long Branch Park,2
2025-08-30 16:04:01,582 Orange Lot,5
2025-08-30 16:05:01,901 State Fair - Hub,2
2025-08-30 16:05:01,909 Destiny USA,5
2025-08-30 16:05:01,907 Long Branch Park,2
2025-08-30 16:05:01,582 Orange Lot,5
2025-08-30 16:06:02,901 State Fair - Hub,2
2025-08-30 16:06:02,909 Destiny USA,5
2025-08-30 16:06:02,907 Long Branch Park,2
2025-08-30 16:06:02,582 Orange Lot,5
2025-08-30 16:07:01,901 State Fair - Hub,2
2025-08-30 16:07:01,909 Destiny USA,5
2025-08-30 16:07:01,907 Long Branch Park,2
2025-08-30 16:07:01,582 Orange Lot,5
2025-08-30 16:08:01,901 State Fair - Hub,2
